salsify:id,salsify:name,salsify:url,salsify:source_url,salsify:asset_resource_type,salsify:asset_height,salsify:asset_width,salsify:asset_size,enableCompare,headerMenuOrientation,showInMenu
for-the-home-window-treatments-window-hardware,Window Hardware,http://images.salsify.com/image/upload/s--INgztqWh--/gevqk6ebramg14lavaj1.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-dining-dinnerware-sets,Dinnerware Sets,http://images.salsify.com/image/upload/s--XKtGQMmD--/xhpoexg6qihbrvfjgiaa.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-dining-drinkware-bar-accessories,Bar Accessories,http://images.salsify.com/image/upload/s--L4xWpvjh--/biihlko6xqklnzgbqm2h.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
for-the-home-dining,Dining,http://images.salsify.com/image/upload/s--IwUW1xFo--/vsaey08uqfzi3yowvfes.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-window-treatments-valances,Valances,http://images.salsify.com/image/upload/s--LlQAM2IO--/kqxogx1b5tzrqopopdk9.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-window-treatments-curtains-drapes,Curtains & Drapes,http://images.salsify.com/image/upload/s--15NwzcLS--/wm46vsni46y3pkiirrzg.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-pet-accessories,Pet Accessories,http://images.salsify.com/image/upload/s--Oo_BjODa--/w7ov66eellzudrbwaqlo.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-window-treatments,Window Treatments,http://images.salsify.com/image/upload/s--qMe0NUIp--/qcbbj9sso7dc4pg560nr.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-personal-care-specialty-care,Specialty Care,http://images.salsify.com/image/upload/s--eJiUFwXD--/jovunjtsdmdvfwfuqm3y.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-personal-care-spa-massage,Spa & Massage,http://images.salsify.com/image/upload/s---YGlO1qy--/wo1ti243ptdycekoqp42.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-personal-care-activity-trackers,Activity Trackers,http://images.salsify.com/image/upload/s--RJGEZptM--/f11q6fxbu6lhk0v9pm6y.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-personal-care-dental-care,Dental Care,http://images.salsify.com/image/upload/s--RA0XdtCn--/hepce7erhuzec5nlxkoc.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-personal-care,Personal Care,http://images.salsify.com/image/upload/s--RvZ7xNJB--/kf8ygdb2v4z4abd7zf9v.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-organization-cleaning-trash-cans,Trash Cans,http://images.salsify.com/image/upload/s--JkbwRFI1--/hr2hqb0qyyuphvijn0nm.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-organization-cleaning-laundry-hampers,Laundry Hampers,http://images.salsify.com/image/upload/s--po125YYL--/hyt4wj4vjbiimncfiowh.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-organization-cleaning-vacuums,Vacuums,http://images.salsify.com/image/upload/s--qcWWUjl2--/nl7cmb85rjzlljx3hnsl.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-organization-cleaning-ironing-boards,Ironing Boards,http://images.salsify.com/image/upload/s--tRk9uUYe--/gqjdhlwpsfmfo7oroktj.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-organization-cleaning-irons,Irons,http://images.salsify.com/image/upload/s--x0r8fews--/s7puvub93iy0et19latl.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-rugs-rug-pads,Rug Pads,http://images.salsify.com/image/upload/s--eLEAiqMt--/xywzzpdnwetfdgss9inx.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
for-the-home-organization-cleaning,Organization & Cleaning,http://images.salsify.com/image/upload/s--hTARdISe--/oak2ekmpafvlton0pagv.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-organization-cleaning-garment-steamers,Garment Steamers,http://images.salsify.com/image/upload/s--FhX7sMCQ--/ojqk1jz4cjcdnrqodbr3.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-organization-cleaning-home-organization,Home Organization,http://images.salsify.com/image/upload/s--QpKGi0cy--/coyz31uj6texbrfo55on.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-wall-art,Wall Art,http://images.salsify.com/image/upload/s--eaFflHQ3--/cbigy2bptmmvzmv4hbkq.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-rugs-area-rugs-rug-runners,Area Rugs & Rug Runners,http://images.salsify.com/image/upload/s--JAhmt-ct--/ciwn5ygddtlh7qgjibhj.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
for-the-home-home-decor-rugs-doormats,Doormats,http://images.salsify.com/image/upload/s--hTRe8kB2--/tweagthnfk69a3e1jit8.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,
for-the-home-home-decor-mirrors,Mirrors,http://images.salsify.com/image/upload/s--AnBkwwN3--/xqiykpjulu8ptorialat.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-picture-frames,Picture Frames,http://images.salsify.com/image/upload/s--caFfgz7M--/geafjq5i9y6wgyspsscp.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-rugs,Rugs,http://images.salsify.com/image/upload/s--jAFxz9DD--/wevssyp0c2blnispr03b.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-floral,Floral,http://images.salsify.com/image/upload/s--bWCsqXUY--/ebrxlvq6qeap2siyxhju.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-furniture-covers,Furniture Covers,http://images.salsify.com/image/upload/s--1VKtQJ7b--/um7yjvmdnkkmqq5kggm9.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-lamps-lighting,Lamps & Lighting,http://images.salsify.com/image/upload/s--m85jkN_b--/zsnzn0rbg8ed8havqba7.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-figurines-collectibles,Figurines & Collectibles,http://images.salsify.com/image/upload/s--hQc0ln0_--/zssfrcvolrif9u3snvur.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-decorative-baskets,Decorative Baskets,http://images.salsify.com/image/upload/s--6YTFypuy--/ivs9zqnberbzaujkyrix.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-colletibles-figurines,Colletibles & Figurines,http://images.salsify.com/image/upload/s--rmZ2zmA5--/n9dtakp9tjozrdtdgflq.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-decorative-accents,Decorative Accents,http://images.salsify.com/image/upload/s--VFaQ9SPy--/wnvzgdasotpzksdgmmvm.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor-candles-home-fragrance,Candles & Home Fragrance,http://images.salsify.com/image/upload/s--xjWaZSLV--/rbtastqd4eotfffmd86m.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-home-decor,Home Decor,http://images.salsify.com/image/upload/s--gdKu8COT--/t03c65czg0nvtf9sg2xn.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-fireplaces,Fireplaces,http://images.salsify.com/image/upload/s--QGrEoBrI--/wwjdk5q1mgusm3hvagbz.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-hall-tree,Hall Tree,http://images.salsify.com/image/upload/s--4hVk_Pfl--/bud1yyuszfjx3ewrbfpd.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-gourmet-food-gifts,Gourmet Food & Gifts,http://images.salsify.com/image/upload/s--Sq-kmGSV--/rotyi1bfmotiv58nttv5.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-trunks-benches,Trunks & Benches,http://images.salsify.com/image/upload/s--4AXaQ5-M--/asjtszjuakxb35fnwugs.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-ottomans,Ottomans,http://images.salsify.com/image/upload/s--23l5PL7D--/sngrfbxwzbvyyeoeda12.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-wine-racks-cabinets,Wine Racks & Cabinets,http://images.salsify.com/image/upload/s--yGx6u4ty--/qd8b41jua309jdriuqhu.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-desks,Desks,http://images.salsify.com/image/upload/s--wfGgfWNh--/zldevhckxxnmfbhwhq58.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-dressers-chests,Dressers & Chests,http://images.salsify.com/image/upload/s--hTFcJT_0--/shv62iff4lwbipvfhoms.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-chairs,Chairs,http://images.salsify.com/image/upload/s--wEku3k7b--/fqfoooyxmwbwnkmsmdht.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-coffee-side-tables,Coffee & Side Tables,http://images.salsify.com/image/upload/s--Jlc2Bc36--/puxfbm5l3vyzb6jckyr2.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-buffets-servers,Buffets & Servers,http://images.salsify.com/image/upload/s--GtGfrMfe--/d1mqxjyik8iihb5ar2tm.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-electronics-humidifiers,Humidifiers,http://images.salsify.com/image/upload/s--gUv-UPah--/pm3gduorudkpaurbzskr.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-barstools-counter-stools,Barstools & Counter Stools,http://images.salsify.com/image/upload/s--CI4CQK71--/vk9s2eexhwyxqpkigyse.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-electronics-tech-accessories,Tech Accessories,http://images.salsify.com/image/upload/s--1cZBNViO--/cvpzpexvnxkephtt4h0f.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-bookcases-shelves,Bookcases & Shelves,http://images.salsify.com/image/upload/s--1gecbqPV--/hsu7fufjbflgrhrnrhbz.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture-air-mattresses,Air Mattresses,http://images.salsify.com/image/upload/s--9Uxbd6vP--/qmkqcvn5tano0xf483yf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-furniture,Furniture,http://images.salsify.com/image/upload/s--Q1-RRC-g--/x1nlomy4njg8xq8hys19.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-electronics-tv-video,TV & Video,http://images.salsify.com/image/upload/s--BlBMhwXV--/cnkvp8fcyrac0mmcublt.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-electronics-phones,Phones,http://images.salsify.com/image/upload/s--v5mIMI4a--/udpvkwvalhpedajl6juf.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-electronics-music-audio,Music & Audio,http://images.salsify.com/image/upload/s--zPjBdHZo--/kd0kcdqsbjyszyykvg4f.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-electronics-fans-space-heaters,Fans & Space Heaters,http://images.salsify.com/image/upload/s--NS6lAan_--/btz8lfrjnd8ffcooinnm.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-electronics,Electronics,http://images.salsify.com/image/upload/s--In2Wx3cL--/kacsa2s2mwpyrf3ziiiq.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-coffee-tea-espresso-coffee-mugs-cups,Coffee Mugs & Cups,http://images.salsify.com/image/upload/s--eNsNDgq0--/jn7mrguwroua5klbwwud.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-coffee-tea-espresso-coffee-makers,Coffee Makers,http://images.salsify.com/image/upload/s--gz9PWt6g--/mnxeknxxpz9nycm7qujg.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-coffee-tea-espresso-coffee-pods,Coffee Pods,http://images.salsify.com/image/upload/s--8-5vM85J--/tsqujzmya72nq4vrghru.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-coffee-tea-espresso-tea-cups,Tea Cups,http://images.salsify.com/image/upload/s--r0o9FBkX--/re56zuybkq1tt2buavvs.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-electronics-clocks-weather-stations,Clocks & Weather Stations,http://images.salsify.com/image/upload/s--J623KKWF--/xmpasxp3i6mjre45kwnj.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-coffee-tea-espresso-teapots-kettles-brewers,"Teapots, Kettles & Brewers",http://images.salsify.com/image/upload/s--wAi0n1GA--/vai87akhm9aplunv6wao.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-coffee-tea-espresso-coffee-grinders,Coffee Grinders,http://images.salsify.com/image/upload/s--ose431H8--/hqrqo801ypr78sdgdk7g.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home-coffee-tea-espresso,"Coffee, Tea & Espresso",http://images.salsify.com/image/upload/s--MboFQ-Gl--/oswesjvhqybjfd7fgv4h.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
bed-bath-throws,Throws,http://images.salsify.com/image/upload/s--AMtQGglu--/melhiydtupybnt6fpzl2.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
for-the-home,For the <br>Home,http://images.salsify.com/image/upload/s--8GKzV22I--/jvmqug3g1rxgicjdvawa.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,No,Horizontal,Yes
bed-bath-throw-pillows,Throw Pillows,http://images.salsify.com/image/upload/s--eqasIy4d--/ve4arbmosft90rwrkqvk.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
bed-bath-bedding-basics-blankets,Blankets,http://images.salsify.com/image/upload/s--HkqOAtCz--/xdxk0rlvmhnktnunbmhe.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
bed-bath-bedding-basics-down-down-alternative-comforters,Down & Down Alternative Comforters,http://images.salsify.com/image/upload/s--a38pNfj6--/r4mybg1hi0k1o4g8tvxy.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
bed-bath-bedding-basics-mattress-toppers-pads,Mattress Toppers & Pads,http://images.salsify.com/image/upload/s--Ki0vmedJ--/yqjzkkeoapkclzbbsaex.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
bed-bath-bedding-basics-sheets,Sheets,http://images.salsify.com/image/upload/s--OdlpSp7f--/w6od7dbahs4ttgfrlkev.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
bed-bath-bedding-basics-bed-pillows,Bed Pillows,http://images.salsify.com/image/upload/s--r_SNFroO--/ytikaerjpxkhia1sbd86.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
bed-bath-bedding-basics-bedding-accessories,Bedding Accessories,http://images.salsify.com/image/upload/s--e4RhM8DL--/tejpgwcdadegiu3bxuoy.jpg,https://www.internetretailer.com/static/uploads/thumbs/Belk_4Color_Logo_Squared_jpg_280x280_crop_q95.jpg,image,280,280,10028,,,Yes
